,date,fiscal_balance,velocity_bills_issued_as_percent_gdp,bills_supply_trend,value,value_trend
121,2004-04-01,63703821907.0,0.7892769310785124,1.019150895741305,4.6,4.677973338573614
122,2004-07-01,56746518320.0,0.700719285062786,0.9898065875300308,4.30333333333333,4.597874981772907
123,2004-10-01,55203940698.4375,0.6803226782986214,0.9569994773726878,4.17333333333333,4.516658547875987
124,2005-01-01,109450430719.0625,1.3422502117087092,0.9208365370366055,4.29666666666667,4.43455441256179
125,2005-04-01,116926742423.5625,1.4300645069799913,0.8814453885322044,4.16,4.351801134828738
126,2005-07-01,129311716770.5625,1.574220606966043,0.8389742291551752,4.21333333333333,4.268643835565471
127,2005-10-01,130631448174.5625,1.5844114121629738,0.7935916699702575,4.49,4.185332521461158
128,2006-01-01,169030991669.875,2.030315740923281,0.7454864846518866,4.57,4.102120361280934
129,2006-04-01,156833192829.75,1.8757189436839656,0.6948672655940077,5.07,4.019261921890106
130,2006-07-01,160485846289.25,1.9125566254643807,0.6419619841983658,4.89666666666667,3.9370113717688384
131,2006-10-01,163854370766.5,1.9372041757530927,0.5870174522476298,4.63,3.8556206601171517
132,2007-01-01,132384745856.875,1.5575546720724005,0.5302986812667483,4.68,3.7753376800081915
133,2007-04-01,111317687362.125,1.2992213664408119,0.4720881367729327,4.84666666666667,3.696404424405737
134,2007-07-01,101023747779.0625,1.1720719482936115,0.41268488431172506,4.73,3.619055144220105
135,2007-10-01,105798325153.3125,1.218470053197255,0.35240362417363424,4.26,3.5435145179346694
136,2008-01-01,16306846358.875,0.18705699507037524,0.29157361168284074,3.66333333333333,3.4699958426932853
137,2008-04-01,-38927333867.75,-0.4439672866313228,0.2305374599465025,3.88666666666667,3.3986992570970456
138,2008-07-01,-190249220545.8125,-2.1616188385109742,0.16964982195026312,3.86333333333333,3.3298100063168836
139,2008-10-01,-99188657019.875,-1.1235101973049115,0.10927594888252823,3.25333333333333,3.263496760486614
140,2009-01-01,47986478442.875,0.5401123106192106,0.04979012156716067,2.73666666666667,3.199909997699118
141,2009-04-01,-101301542533.5625,-1.1320504229147677,-0.008426048118729379,3.31333333333333,3.139180463286485
142,2009-07-01,-33294522657.1875,-0.37128669030825806,-0.06498544896822955,3.51666666666667,3.081417717422993
143,2009-10-01,27395818088.4375,0.30494039387151045,-0.1194974384385653,3.46,3.0267087834479263
144,2010-01-01,7602634638.5625,0.08473005539428496,-0.17156995004776787,3.71666666666667,2.975116909663331
145,2010-04-01,19076564970.3125,0.21219008538001252,-0.2208117433093051,3.49,2.9266804577198844
146,2010-07-01,15254927281.0,0.17015106264974986,-0.2668347993428377,2.78666666666667,2.881411931062169
147,2010-10-01,-8581301887.875,-0.09601315874868278,-0.3092568653022516,2.86333333333333,2.839297157262744
