,date,fiscal_balance,velocity_bills_issued_as_percent_gdp,bills_supply_trend,value,value_trend
68,1991-01-01,7.55799819619436e+47,-338.0536900585357,-34.78880570013209,10.3366666666667,9.377039435656416
69,1991-04-01,1.7750180899970355e+47,-82.51203183212243,-35.4003281897338,10.3833333333333,9.272351374539639
70,1991-07-01,9.479233088799985e+50,-528.5951305020634,-36.17365499747842,9.98333333333333,9.167261205154503
71,1991-10-01,1.1346837740843858e+50,-65.67056205741915,-37.09910432277681,9.71666666666667,9.061829479179
72,1992-01-01,1.4133161563980425e+50,-89.03420454541315,-38.1652757459149,9.48,8.956117546685912
73,1992-04-01,5.158469794758738e+51,340.4030726452334,-39.359207899218376,9.19,8.850187512140083
74,1992-07-01,5.280245445740658e+51,168.96128263642444,-40.6665407028218,9.19666666666666,8.744102184620775
75,1992-10-01,-1.6923826995841286e+50,-4.478185480140673,-42.07168112610941,8.38666666666667,8.637925022013516
76,1993-01-01,-6.834815802548895e+50,8.829500298642316,-43.55797147230891,7.98666666666666,8.531720068949074
77,1993-04-01,5.361900497112754e+52,-292.36205659821627,-45.107859220131644,8,8.425551888300433
78,1993-07-01,2.2251731371833693e+54,-510.57817912875845,-46.70306749276622,7.21666666666667,8.319485486081863
79,1993-10-01,-6.2453373765950275e+53,229.90316281826898,-48.32476526094503,6.7151,8.21358622962741
80,1994-01-01,-5.850498973276545e+53,769.1129544789155,-49.953736423216654,6.8512,8.107919758959378
81,1994-04-01,5.276184159152534e+56,525.6443211098205,-51.57054694296983,8.2777,8.0025518912906
82,1994-07-01,-1.36049721329333e+56,-120.39278186448692,-53.15570925816743,8.69376666666667,7.897548518637521
83,1994-10-01,-4.982837840338177e+56,-1091.3192860588777,-54.68984321616266,8.66573333333334,7.7929754985543465
84,1995-01-01,2.046687556255315e+59,-526.3026405214562,-56.15383282238158,8.66146666666667,7.688898538031769
85,1995-04-01,4.901069363820576e+58,-110.61283085736349,-57.528978128070165,8.24256666666667,7.5853830706369845
86,1995-07-01,8.72240455309461e+58,-170.9857786503902,-58.7971416187161,8.10893333333333,7.482494127004936
87,1995-10-01,1.3094152091313194e+60,340.51993366325377,-59.940888501169304,7.78816666666667,7.38029619882402
88,1996-01-01,2.270349256256159e+60,234.23946005435639,-60.94362032389765,7.7532,7.278853096492632
89,1996-04-01,3.878925874059791e+60,199.85035219096238,-61.78970140122751,8.0671,7.1782278006562255
90,1996-07-01,-7.239538794502963e+60,271.8129630479467,-62.464577548831834,7.85106666666667,7.078482307867765
